iter	RMSE
3229	73121.4394
3230	73115.60686
3231	73111.01541
3232	73105.30244
3233	73100.91494
3234	73097.25593
3235	73094.33231
3236	73088.36319
3237	73076.18397
3238	73071.0834
3239	73067.50124
3240	73062.68614
3241	73054.74023
3242	73049.48479
3243	73044.58171
3244	73036.16761
3245	73030.49707
3246	73026.24875
3247	73021.89038
3248	73015.87219
3249	73011.61576
3250	73007.16854
3251	73003.74737
3252	72997.66897
3253	72996.66623
3254	72990.04799
3255	72983.45134
3256	72977.00516
3257	72972.17628
3258	72966.97403
3259	72964.1526
3260	72958.8769
3261	72955.73085
3262	72950.41879
3263	72944.05976
3264	72938.16679
3265	72929.44066
3266	72924.25137
3267	72919.3413
3268	72915.70415
3269	72906.17431
3270	72902.88862
3271	72902.13994
3272	72897.50357
3273	72892.48294
3274	72889.36837
3275	72885.39575
3276	72877.88258
3277	72870.56216
3278	72863.84239
3279	72861.31025
3280	72859.18624
3281	72849.84939
3282	72846.85322
3283	72838.9724
3284	72831.87438
3285	72823.371
3286	72816.02967
3287	72808.30393
3288	72801.52882
3289	72797.9826
3290	72793.85009
3291	72790.21958
3292	72778.66415
3293	72771.59686
3294	72768.73089
3295	72763.42068
3296	72756.97279
3297	72750.54473
3298	72745.16089
3299	72740.61586
3300	72735.3831
3301	72729.92109
3302	72722.55395
3303	72718.68286
3304	72713.11885
3305	72709.5159
3306	72703.87783
3307	72693.61849
3308	72689.58465
3309	72685.559
3310	72677.66643
3311	72675.11211
3312	72671.05118
3313	72667.06505
3314	72660.2844
3315	72658.94538
3316	72651.60068
3317	72646.48085
3318	72645.78995
3319	72636.55447
3320	72632.27006
3321	72628.20705
3322	72618.40049
3323	72612.94448
3324	72608.80274
3325	72601.94114
3326	72597.66651
3327	72591.14966
3328	72585.10017
3329	72578.61606
3330	72570.49423
3331	72561.86692
3332	72557.368
3333	72550.71065
3334	72545.59295
3335	72541.78088
3336	72536.29982
3337	72529.47889
3338	72523.69577
3339	72520.14258
3340	72514.85563
3341	72511.49149
3342	72510.14524
3343	72508.83167
3344	72503.02524
3345	72495.95119
3346	72491.1102
3347	72482.9067
3348	72474.20767
3349	72469.66504
3350	72466.03853
3351	72454.95118
3352	72449.33378
3353	72441.2314
3354	72435.43848
3355	72430.70859
3356	72427.27684
3357	72421.01036
3358	72415.45484
3359	72409.2171
3360	72403.22268
3361	72398.1939
3362	72394.02479
3363	72388.07165
3364	72378.56803
3365	72371.13789
3366	72368.6796
3367	72358.09234
3368	72349.82587
3369	72344.57896
3370	72339.50137
3371	72330.11773
3372	72321.1734
3373	72311.47869
3374	72302.81724
3375	72299.64688
3376	72295.84561
3377	72286.70614
3378	72282.5398
3379	72273.00776
3380	72265.81589
3381	72264.48782
3382	72260.99347
3383	72256.95868
3384	72248.1393
3385	72244.04877
3386	72237.20245
3387	72232.43738
3388	72223.78464
3389	72218.03595
3390	72212.66009
3391	72206.60462
3392	72197.42863
3393	72193.10249
3394	72189.36035
3395	72184.82355
3396	72173.62124
3397	72165.56851
3398	72158.44887
3399	72157.1578
3400	72151.1057
3401	72148.62514
3402	72142.83338
3403	72139.0275
3404	72131.8259
3405	72127.32756
3406	72122.43082
3407	72114.64
3408	72104.80388
3409	72097.94589
3410	72097.77008
3411	72090.00058
3412	72086.08813
3413	72081.13668
3414	72079.64692
3415	72075.83169
3416	72071.39534
3417	72066.7761
3418	72060.46397
3419	72056.59685
3420	72046.38927
3421	72042.98798
3422	72036.3046
3423	72032.45157
3424	72029.49001
3425	72029.12677
3426	72026.37391
3427	72022.9003
3428	72016.07076
3429	72012.21178
3430	72004.84169
3431	71994.61032
3432	71989.51748
3433	71984.15134
3434	71976.69003
3435	71968.59939
3436	71960.1344
3437	71952.25485
3438	71947.23992
3439	71943.0306
3440	71937.47426
3441	71935.31008
3442	71931.59769
3443	71928.74439
3444	71925.4219
3445	71917.50181
3446	71910.82692
3447	71906.737
3448	71901.48362
3449	71896.28377
3450	71891.64331
3451	71887.75118
3452	71884.01508
3453	71881.89473
3454	71877.05988
3455	71869.66564
3456	71865.8896
3457	71862.64919
3458	71858.74695
3459	71854.45785
3460	71850.92601
3461	71844.28959
3462	71841.25516
3463	71840.73855
3464	71835.24293
3465	71834.05807
3466	71828.13913
3467	71822.91299
3468	71818.60508
3469	71811.47437
3470	71804.6092
3471	71803.10293
3472	71796.87425
3473	71792.21136
3474	71785.97264
3475	71782.35529
3476	71777.90062
3477	71772.62779
3478	71765.733
3479	71761.15661
3480	71757.16984
3481	71752.25595
3482	71744.65524
3483	71741.06803
3484	71734.24924
3485	71731.80978
3486	71725.87789
3487	71716.85795
3488	71716.22571
3489	71715.06245
3490	71710.49673
3491	71706.8103
3492	71701.50993
3493	71693.17162
3494	71689.78046
3495	71683.46165
3496	71680.78403
3497	71676.58346
3498	71668.3591
3499	71664.93253
3500	71659.2766
3501	71651.76398
3502	71647.70081
3503	71644.08034
3504	71638.63245
3505	71635.38777
3506	71632.82238
3507	71626.23903
3508	71623.0033
3509	71617.64576
3510	71611.21356
3511	71607.60096
3512	71599.86477
3513	71596.36379
3514	71592.82975
3515	71588.23986
3516	71584.87273
3517	71579.8844
3518	71575.93717
3519	71569.97407
3520	71566.04094
3521	71565.57787
3522	71564.49957
3523	71557.72751
3524	71553.20325
3525	71547.19959
3526	71544.02796
3527	71540.82083
3528	71531.26997
3529	71525.1307
3530	71515.71469
3531	71509.98709
3532	71502.98649
3533	71498.8731
3534	71494.46487
3535	71490.2354
3536	71488.53606
3537	71484.39519
3538	71481.00951
3539	71474.58628
3540	71469.42992
3541	71465.93939
3542	71459.87477
3543	71456.53512
3544	71453.28598
3545	71447.52369
3546	71441.83881
3547	71437.94694
3548	71434.11213
3549	71429.0695
3550	71420.23068
3551	71416.25029
3552	71409.92593
3553	71402.91626
3554	71398.07401
3555	71389.71106
3556	71388.53225
3557	71384.49427
3558	71378.15376
3559	71371.15453
3560	71366.76391
3561	71362.03264
3562	71356.1771
3563	71349.22945
3564	71343.15418
3565	71336.62673
3566	71333.8286
3567	71329.10199
3568	71323.28764
3569	71320.05507
3570	71315.34698
3571	71308.15144
3572	71301.74099
3573	71295.11387
3574	71291.45017
3575	71286.56701
3576	71283.74846
3577	71279.76971
3578	71274.38264
3579	71271.78722
3580	71268.05175
3581	71264.48566
3582	71258.33463
3583	71252.97222
3584	71249.4478
3585	71238.98588
3586	71234.39666
3587	71230.07828
3588	71229.01317
3589	71224.32061
3590	71221.19812
3591	71220.02052
3592	71217.34775
3593	71213.55618
3594	71206.97005
3595	71201.05654
3596	71195.84542
3597	71190.29214
3598	71183.5815
3599	71178.93404
3600	71173.60713
3601	71166.71232
3602	71158.35555
3603	71153.44484
3604	71147.48078
3605	71144.2814
3606	71135.82297
3607	71129.67346
3608	71124.40247
3609	71118.03212
3610	71111.37409
3611	71110.29751
3612	71104.96381
3613	71101.13812
3614	71096.22092
3615	71093.4652
3616	71088.69257
3617	71083.84243
3618	71078.0406
3619	71072.42144
3620	71067.89969
3621	71064.23055
3622	71057.08163
3623	71053.24864
3624	71051.01767
3625	71044.3163
3626	71038.99066
3627	71033.76928
3628	71027.13958
3629	71020.90787
3630	71015.88784
3631	71008.0051
3632	71005.26116
3633	71001.47383
3634	70998.23811
3635	70991.77617
3636	70986.68055
3637	70982.27061
3638	70977.63459
3639	70968.92205
3640	70963.0039
3641	70960.47586
3642	70957.08353
3643	70952.18834
3644	70945.11842
3645	70943.53732
3646	70939.05863
3647	70933.76942
3648	70928.42506
3649	70924.06768
3650	70918.99842
3651	70915.8922
3652	70910.31769
3653	70909.30173
3654	70901.67882
3655	70896.34584
3656	70890.55582
3657	70886.1775
3658	70881.98317
3659	70878.3721
3660	70869.41066
3661	70866.28258
3662	70861.438
3663	70858.27898
3664	70853.22367
3665	70843.82565
3666	70836.32023
3667	70830.96891
3668	70822.01003
3669	70819.8923
3670	70815.59473
3671	70811.63502
3672	70808.74992
3673	70806.51722
3674	70801.3586
3675	70793.5946
3676	70790.17634
3677	70784.90042
3678	70781.51666
3679	70775.17766
3680	70768.29203
3681	70763.56441
3682	70759.99096
3683	70752.71268
3684	70748.58536
3685	70744.23616
3686	70743.1515
3687	70736.66179
3688	70732.15093
3689	70729.13022
3690	70723.44922
3691	70717.18205
3692	70712.03079
3693	70707.45297
3694	70701.74848
3695	70692.80746
3696	70687.27278
3697	70682.91441
3698	70677.64734
3699	70674.46123
3700	70670.1052
3701	70662.58595
3702	70656.75349
3703	70649.51775
3704	70646.12289
3705	70640.77942
3706	70635.1147
3707	70631.32254
3708	70628.28262
3709	70622.82439
3710	70618.2012
3711	70612.57436
3712	70605.9491
3713	70601.60704
3714	70594.11822
3715	70586.14785
3716	70581.15659
3717	70577.54383
3718	70577.09287
3719	70571.06562
3720	70562.73777
3721	70557.88452
3722	70553.92813
3723	70548.3632
3724	70545.81523
3725	70542.33752
3726	70537.66227
3727	70530.49949
3728	70527.24281
3729	70523.26956
3730	70517.73515
3731	70514.20723
3732	70509.58392
3733	70504.95664
3734	70499.99858
3735	70492.72659
3736	70489.74443
3737	70481.59269
3738	70475.7124
3739	70471.1019
3740	70462.76276
3741	70458.91632
3742	70452.67909
3743	70447.21275
3744	70439.82747
3745	70435.84116
3746	70431.68514
3747	70425.29673
3748	70419.97781
3749	70414.79598
3750	70407.83878
3751	70404.16461
3752	70400.48671
3753	70393.39264
3754	70388.11863
3755	70381.97738
3756	70378.54684
3757	70373.53369
3758	70370.30819
3759	70365.71301
3760	70357.22071
3761	70350.338
3762	70345.35285
3763	70341.18352
3764	70337.65333
3765	70332.80488
3766	70329.24703
3767	70326.00919
3768	70321.15666
3769	70313.7108
3770	70310.57998
3771	70308.24299
3772	70304.13014
3773	70301.40751
3774	70290.88922
3775	70284.43896
3776	70281.7949
3777	70277.37786
3778	70272.45455
3779	70265.77044
3780	70263.36486
3781	70259.23256
3782	70254.46003
3783	70251.64062
3784	70245.25936
3785	70242.02322
3786	70239.04931
3787	70236.75199
3788	70234.39481
3789	70231.36344
3790	70223.64959
3791	70218.27153
3792	70207.27745
3793	70204.32479
3794	70196.31291
3795	70194.82877
3796	70191.01138
3797	70188.55075
3798	70182.79143
3799	70180.15244
3800	70174.26518
3801	70166.16812
3802	70164.93855
3803	70160.28343
3804	70156.11272
3805	70153.31198
3806	70149.25642
3807	70140.51778
3808	70137.29439
3809	70131.01708
3810	70122.74537
3811	70119.71649
3812	70113.92821
3813	70107.69307
3814	70101.55232
3815	70097.08814
3816	70093.91024
3817	70091.76604
3818	70085.16192
3819	70078.54179
3820	70071.86535
3821	70069.78425
3822	70068.58023
3823	70063.70195
3824	70058.79664
3825	70054.23472
3826	70047.07721
3827	70041.11725
3828	70037.60043
3829	70032.76701
3830	70028.78414
3831	70025.66314
3832	70022.29711
3833	70018.60702
3834	70014.6572
3835	70008.92525
3836	70005.79784
3837	69999.7891
3838	69998.05371
3839	69994.33633
3840	69989.2837
3841	69986.96964
3842	69978.53412
3843	69975.65996
3844	69971.78627
3845	69967.0919
3846	69962.40714
3847	69957.03305
3848	69952.95035
3849	69946.92454
3850	69939.42601
3851	69935.20129
3852	69931.63614
3853	69924.79737
3854	69921.35863
3855	69920.94713
3856	69917.85966
3857	69913.59851
3858	69908.53529
3859	69903.62404
3860	69898.282
3861	69892.55095
3862	69887.06273
3863	69878.99922
3864	69874.32001
3865	69869.68671
3866	69866.91566
3867	69859.81239
3868	69852.20316
3869	69848.89051
3870	69845.60747
3871	69839.62115
3872	69834.42793
3873	69828.43919
3874	69824.80732
3875	69818.45674
3876	69812.60479
3877	69806.7047
3878	69799.57431
3879	69795.23033
3880	69789.25003
3881	69785.1269
3882	69781.94524
3883	69779.21638
3884	69775.07699
3885	69772.03163
3886	69770.24574
3887	69764.14938
3888	69759.82588
3889	69754.82844
3890	69747.67425
3891	69742.51727
3892	69734.82588
3893	69728.04176
3894	69721.11087
3895	69714.97436
3896	69710.76857
3897	69707.35348
3898	69700.80327
3899	69698.1406
3900	69694.26356
3901	69690.3383
3902	69684.90514
3903	69683.47111
3904	69677.48737
3905	69674.0633
3906	69669.50661
3907	69666.71158
3908	69662.27712
3909	69659.14251
3910	69657.99426
3911	69650.09121
3912	69646.00258
3913	69643.03378
3914	69639.36099
3915	69636.43155
3916	69633.20889
3917	69627.68092
3918	69625.32435
3919	69616.91399
3920	69614.52442
3921	69609.41934
3922	69605.23716
3923	69601.47232
3924	69600.38605
3925	69595.17236
3926	69590.44214
3927	69588.00773
3928	69585.34577
3929	69575.19152
3930	69572.41711
3931	69563.79704
3932	69558.91709
3933	69555.85208
3934	69551.94742
3935	69543.73404
3936	69538.85638
3937	69535.45755
3938	69530.32745
3939	69523.33392
3940	69519.61757
3941	69516.53488
3942	69510.31424
3943	69507.21604
3944	69501.93277
3945	69496.52259
3946	69493.39315
3947	69487.04206
3948	69484.09001
3949	69475.78057
3950	69469.85065
3951	69463.55445
3952	69460.52717
3953	69459.41669
3954	69454.2351
3955	69451.91102
3956	69447.79437
3957	69442.85259
3958	69437.16148
3959	69430.62506
3960	69421.85687
3961	69418.3974
3962	69413.62776
3963	69410.47596
3964	69404.64575
3965	69403.58839
3966	69399.21858
3967	69392.76341
3968	69389.092
3969	69386.42031
3970	69379.45534
3971	69372.85898
3972	69368.84184
3973	69363.0834
3974	69358.30323
3975	69354.86123
3976	69351.89984
3977	69344.99245
3978	69339.94816
3979	69332.03136
3980	69324.1952
3981	69319.97279
3982	69313.17686
3983	69309.85625
3984	69303.59278
3985	69299.09307
3986	69295.37809
3987	69290.21667
3988	69286.71012
3989	69280.10594
3990	69275.04806
3991	69274.73155
3992	69270.27701
3993	69265.45947
3994	69259.86236
3995	69254.61865
3996	69251.0691
3997	69247.3093
3998	69240.92229
3999	69237.88334
4000	69233.70677
4001	69227.96658
4002	69221.65933
4003	69215.94452
4004	69210.79014
4005	69209.81745
4006	69206.37645
4007	69202.86221
4008	69194.28608
4009	69189.39781
4010	69186.41966
4011	69183.10646
4012	69178.6581
4013	69176.5677
4014	69169.3973
4015	69162.67551
4016	69159.69611
4017	69155.65588
4018	69149.9902
4019	69144.71413
4020	69138.67325
4021	69135.28888
4022	69132.03389
4023	69126.50357
4024	69119.83958
4025	69113.22991
4026	69106.97677
4027	69102.13986
4028	69099.6359
4029	69094.68459
4030	69091.22671
4031	69088.53402
4032	69082.11671
4033	69078.03196
4034	69074.2866
4035	69069.72758
4036	69066.47448
4037	69062.14308
4038	69057.89818
4039	69054.72836
4040	69051.32977
4041	69047.35115
4042	69044.59686
4043	69038.04087
4044	69034.83627
4045	69031.42326
4046	69027.97091
4047	69024.98172
4048	69020.55032
4049	69017.46288
4050	69011.85839
4051	69009.02096
4052	69007.46624
4053	69001.37741
4054	68995.47599
4055	68990.83521
4056	68987.36748
4057	68982.01168
4058	68974.57628
4059	68970.93724
4060	68966.82453
4061	68963.85028
4062	68958.11244
4063	68949.34194
4064	68944.4919
4065	68938.71259
4066	68934.04084
4067	68928.66905
4068	68924.99808
4069	68920.57298
4070	68915.75593
4071	68912.02302
4072	68907.3965
4073	68903.82192
4074	68895.32545
4075	68891.00333
4076	68887.02155
4077	68882.81281
4078	68880.52025
4079	68875.3012
4080	68869.00656
4081	68863.69001
4082	68859.26564
4083	68857.20706
4084	68852.54389
4085	68845.53226
4086	68841.07452
4087	68835.52343
4088	68832.09031
4089	68826.61859
4090	68822.79293
4091	68815.79326
4092	68812.12234
4093	68811.99164
4094	68808.74998
4095	68802.87783
4096	68801.95888
4097	68798.00344
4098	68791.2375
4099	68787.19988
4100	68783.01456
4101	68779.17078
4102	68774.38594
4103	68770.69579
4104	68766.30866
4105	68762.17745
4106	68755.35821
4107	68751.69404
4108	68748.78598
4109	68745.00278
4110	68738.29066
4111	68734.22724
4112	68729.70973
4113	68725.8586
4114	68722.76824
4115	68720.63163
4116	68716.48178
4117	68712.67526
4118	68707.51585
4119	68701.46353
4120	68697.23161
4121	68692.91584
4122	68692.78949
4123	68690.31042
4124	68688.03786
4125	68684.69579
4126	68680.88374
4127	68679.59183
4128	68674.81769
4129	68668.77643
4130	68668.65152
4131	68664.01977
4132	68659.5941
4133	68657.50049
4134	68653.4415
4135	68650.68205
4136	68646.15226
4137	68641.92727
4138	68639.34858
4139	68636.4502
4140	68632.97539
4141	68627.82944
4142	68622.38812
4143	68618.69632
4144	68614.29547
4145	68608.0063
4146	68604.93327
4147	68600.09571
4148	68594.81443
4149	68591.4173
4150	68588.01919
4151	68582.81349
4152	68578.97179
4153	68576.41443
4154	68573.08486
4155	68569.0108
4156	68566.41616
4157	68562.09768
4158	68556.06896
4159	68554.09524
4160	68547.59237
4161	68542.6484
4162	68539.84141
4163	68537.34635
4164	68533.00366
4165	68530.28337
4166	68524.18513
4167	68519.50204
4168	68515.30098
4169	68509.66615
4170	68506.24701
4171	68501.23698
4172	68495.56604
4173	68489.29178
4174	68489.1705
4175	68483.21572
4176	68477.26625
4177	68473.46213
4178	68469.01134
4179	68466.59212
4180	68461.85515
4181	68453.72731
4182	68449.26597
4183	68445.5335
4184	68440.40994
4185	68434.30109
4186	68426.10424
4187	68417.73971
4188	68410.23064
4189	68404.81113
4190	68398.64184
4191	68394.16913
4192	68388.00407
4193	68383.44149
4194	68380.91874
4195	68375.8713
4196	68370.5598
4197	68364.52704
4198	68358.70015
4199	68355.20811
4200	68350.99974
4201	68344.92657
4202	68340.64678
4203	68335.62962
4204	68327.16611
4205	68323.58553
4206	68317.95554
4207	68312.78419
4208	68307.74923
4209	68304.72163
4210	68301.10442
4211	68298.3262
4212	68291.8734
4213	68286.26316
4214	68281.92437
4215	68278.55365
4216	68274.23946
4217	68269.20246
4218	68266.74836
4219	68264.04743
4220	68258.50452
4221	68255.62609
4222	68249.68514
4223	68245.61921
4224	68243.17996
4225	68238.77292
4226	68231.74364
4227	68229.13566
4228	68224.70072
4229	68220.58223
4230	68215.35193
4231	68211.54489
4232	68208.55181
4233	68204.15705
4234	68199.08486
4235	68194.17587
4236	68190.02447
4237	68187.41052
4238	68184.06474
4239	68180.19031
4240	68173.86439
4241	68167.02671
4242	68163.73858
4243	68156.76877
4244	68150.57847
4245	68144.42921
4246	68140.09045
4247	68135.61921
4248	68133.75042
4249	68128.18368
4250	68123.68131
4251	68116.66368
4252	68111.99442
4253	68108.59894
4254	68101.31269
4255	68096.92967
4256	68090.73704
4257	68084.51575
4258	68081.17178
4259	68077.64138
4260	68074.15247
4261	68068.80671
4262	68066.46051
4263	68061.16199
4264	68058.70054
4265	68054.67603
4266	68051.97814
4267	68045.23384
4268	68042.19681
4269	68035.08763
4270	68029.57061
4271	68023.97954
4272	68016.48778
4273	68010.24594
4274	68005.96625
4275	68003.94167
4276	68003.82624
4277	67997.28944
4278	67992.43532
4279	67990.10702
4280	67989.96254
4281	67985.79395
4282	67979.33558
4283	67976.66389
4284	67973.94428
4285	67967.89493
4286	67964.85141
4287	67957.28114
4288	67952.31861
4289	67950.79056
4290	67936.05437
4291	67930.74754
4292	67927.3944
4293	67921.61641
4294	67918.62647
4295	67915.87584
4296	67912.81327
4297	67907.35651
4298	67903.93733
4299	67898.16837
4300	67894.85741
4301	67892.27589
4302	67890.09729
4303	67888.14762
4304	67882.03592
4305	67878.49798
4306	67874.04013
4307	67870.17981
4308	67866.56517
4309	67861.71713
4310	67856.07795
4311	67852.32984
4312	67846.48389
4313	67842.66765
4314	67838.09139
4315	67830.90334
4316	67825.73989
4317	67822.28345
4318	67818.52267
4319	67812.62056
4320	67809.50747
4321	67802.45732
4322	67799.15668
4323	67794.19392
4324	67790.01181
4325	67782.69239
4326	67777.80619
4327	67774.87182
4328	67769.04182
4329	67761.22605
4330	67753.1391
4331	67747.26739
4332	67742.36162
4333	67739.89479
4334	67736.40365
4335	67732.95167
4336	67727.79392
4337	67724.17968
4338	67721.41096
4339	67715.34123
4340	67711.01627
4341	67703.95993
4342	67703.86084
4343	67699.62526
4344	67692.53334
4345	67688.04767
4346	67685.8557
4347	67680.68433
4348	67673.79744
4349	67670.93629
4350	67668.26217
4351	67664.0551
4352	67660.91163
4353	67655.71444
4354	67649.09582
4355	67645.20355
4356	67642.28052
4357	67638.96912
4358	67634.12183
4359	67628.21848
4360	67625.08826
4361	67622.61639
4362	67618.84683
4363	67614.88483
4364	67611.39084
4365	67610.9083
4366	67605.72545
4367	67598.93125
4368	67596.9053
4369	67594.42925
4370	67588.09459
4371	67585.67142
4372	67582.15336
4373	67577.45659
4374	67570.60363
4375	67566.01251
4376	67560.95233
4377	67555.32019
4378	67552.15065
4379	67552.05439
4380	67550.01339
4381	67543.83268
4382	67537.1796
4383	67533.95292
4384	67531.40304
4385	67525.11421
4386	67518.97197
4387	67513.89971
4388	67508.42406
4389	67502.84575
4390	67499.31703
4391	67496.99798
4392	67490.54013
4393	67482.78075
4394	67477.22422
4395	67472.17949
4396	67468.56458
4397	67465.56926
4398	67459.04296
4399	67455.80014
4400	67452.94719
4401	67446.96089
4402	67443.31523
4403	67440.1828
4404	67437.19883
4405	67433.62468
4406	67430.65654
4407	67430.46763
4408	67424.15891
4409	67421.92891
4410	67417.57029
4411	67413.48479
4412	67406.93329
4413	67402.33963
4414	67399.72437
4415	67396.19329
4416	67390.28168
4417	67384.43004
4418	67381.86053
4419	67377.60084
4420	67370.45502
4421	67367.22334
4422	67363.80238
4423	67358.42837
4424	67355.03036
4425	67351.80925
4426	67347.386
4427	67345.51205
4428	67339.77278
4429	67337.93415
4430	67333.88643
4431	67327.69089
4432	67324.2469
4433	67318.84122
4434	67311.89907
4435	67307.43066
4436	67302.96544
4437	67300.5223
4438	67294.86422
4439	67288.90171
4440	67286.88218
4441	67283.42186
4442	67280.00026
4443	67275.63092
4444	67269.47333
4445	67263.3993
4446	67260.68847
4447	67259.12902
4448	67251.36585
4449	67247.49715
4450	67245.05187
4451	67240.92534
4452	67235.71351
4453	67231.03809
4454	67228.48753
4455	67223.62469
4456	67218.64565
4457	67213.47793
4458	67209.42054
4459	67209.23561
4460	67205.3989
4461	67200.92493
4462	67197.7464
4463	67194.04878
4464	67191.6325
4465	67185.21977
4466	67180.15932
4467	67176.06879
4468	67173.42598
4469	67173.24401
4470	67170.25681
4471	67165.22411
4472	67162.6079
4473	67157.19282
4474	67154.25619
4475	67148.10444
4476	67143.4136
4477	67140.57648
4478	67138.22934
4479	67131.89944
4480	67129.77586
4481	67126.79094
4482	67121.22245
4483	67117.90762
4484	67110.5322
4485	67103.58575
4486	67100.38916
4487	67098.04103
4488	67089.52008
4489	67084.038
4490	67078.2574
4491	67073.67401
4492	67065.12215
4493	67061.41384
4494	67059.3223
4495	67059.22824
4496	67055.87344
4497	67051.47983
4498	67049.55077
4499	67042.9114
4500	67036.57567
4501	67030.85993
4502	67016.83728
4503	67013.60499
4504	67006.82064
4505	67003.90747
4506	66998.8922
4507	66995.50424
4508	66992.87372
4509	66989.66262
4510	66985.67396
4511	66981.18227
4512	66977.85671
4513	66973.34172
4514	66969.46485
4515	66964.73018
4516	66964.55442
4517	66959.55678
4518	66954.93795
4519	66948.60838
4520	66945.26172
4521	66939.5078
4522	66937.87278
4523	66932.84984
4524	66928.19031
4525	66925.05908
4526	66919.13279
4527	66916.33017
4528	66913.96843
4529	66913.86336
4530	66908.61028
4531	66906.30089
4532	66902.01433
4533	66896.82889
4534	66889.90181
4535	66882.07263
4536	66877.2617
4537	66874.84774
4538	66873.0442
4539	66867.23026
4540	66863.76755
4541	66860.55864
4542	66856.76107
4543	66854.58803
4544	66851.47104
4545	66844.70376
4546	66839.93317
4547	66835.64623
4548	66829.20931
4549	66824.36138
4550	66820.93644
4551	66817.17788
4552	66812.90246
4553	66807.64528
4554	66803.13084
4555	66799.56094
4556	66795.58822
4557	66791.48885
4558	66788.45421
4559	66784.91549
4560	66780.77074
4561	66775.14159
4562	66771.02632
4563	66765.54926
4564	66762.00653
4565	66758.14522
4566	66754.51048
4567	66746.85759
4568	66744.36848
4569	66739.79453
4570	66734.65326
4571	66729.96104
4572	66724.82603
4573	66721.27482
4574	66717.95356
4575	66714.79756
4576	66712.55798
4577	66710.42402
4578	66706.73465
4579	66700.36858
4580	66700.26418
4581	66697.52042
4582	66693.12927
4583	66685.85133
4584	66679.9261
4585	66675.62853
4586	66672.8789
4587	66668.89883
4588	66665.21576
4589	66659.90273
4590	66656.38011
4591	66650.33724
4592	66644.21179
4593	66640.90939
4594	66634.72801
4595	66632.5578
4596	66630.20847
4597	66624.14244
4598	66618.06384
4599	66614.91895
4600	66610.06434
4601	66606.82087
4602	66598.31214
4603	66592.71448
4604	66590.17899
4605	66588.37961
4606	66583.76746
4607	66580.07504
4608	66576.54805
4609	66571.49623
4610	66568.38699
4611	66564.35179
4612	66560.80263
4613	66558.69191
4614	66554.66503
4615	66549.50183
4616	66545.12124
4617	66541.95329
4618	66537.81692
4619	66531.00936
4620	66527.7522
4621	66524.93829
4622	66521.5111
4623	66518.92659
4624	66513.40493
4625	66505.19173
4626	66500.83008
4627	66499.09679
4628	66495.97456
4629	66493.50264
4630	66490.21135
4631	66486.24343
4632	66482.27831
4633	66478.38102
4634	66476.14903
4635	66472.99563
4636	66468.26104
4637	66465.05262
4638	66459.32794
4639	66452.79142
4640	66448.22385
4641	66446.38956
4642	66443.82769
4643	66440.55486
4644	66436.79533
4645	66432.37675
4646	66426.45047
4647	66420.12817
4648	66416.72434
4649	66412.2677
4650	66408.74303
4651	66403.01097
4652	66401.26192
4653	66397.73363
4654	66394.94071
4655	66390.61155
4656	66388.53936
4657	66383.23928
4658	66379.25928
4659	66374.79878
4660	66368.49601
4661	66365.76264
4662	66361.25665
4663	66357.95984
4664	66352.88329
4665	66339.52239
4666	66334.38266
4667	66331.35841
4668	66329.50869
4669	66327.83347
4670	66323.91313
4671	66319.55968
4672	66314.30834
4673	66309.84934
4674	66305.71776
4675	66303.73858
4676	66296.57124
4677	66292.38469
4678	66289.33228
4679	66285.21527
4680	66281.28916
4681	66278.40851
4682	66274.59887
4683	66271.94065
4684	66266.98039
4685	66263.39279
4686	66258.24226
4687	66254.31094
4688	66251.69884
4689	66248.60039
4690	66246.05442
4691	66240.74225
4692	66240.57518
4693	66236.25881
4694	66229.10475
4695	66222.54374
4696	66217.9303
4697	66210.7079
4698	66206.63071
4699	66202.09089
4700	66198.55713
4701	66195.32822
4702	66190.32533
4703	66182.63097
4704	66180.6639
4705	66176.06752
4706	66169.34106
4707	66167.28037
4708	66160.39911
4709	66158.65564
4710	66153.77264
4711	66147.78876
4712	66144.04469
4713	66139.34099
4714	66136.31085
4715	66131.03943
4716	66128.1121
4717	66126.00023
4718	66123.24824
4719	66117.55024
4720	66113.9028
4721	66110.65863
4722	66104.27097
4723	66099.85832
4724	66097.35859
4725	66094.90131
4726	66091.90703
4727	66089.43289
4728	66084.32371
4729	66080.85051
4730	66078.80044
4731	66076.10574
4732	66072.06433
4733	66068.10978
4734	66064.81256
4735	66057.77456
4736	66053.05569
4737	66050.96303
4738	66047.48556
4739	66045.15193
4740	66039.55656
4741	66034.588
4742	66032.1025
4743	66024.1046
4744	66018.89685
4745	66016.24604
4746	66013.19733
4747	66009.03884
4748	66006.01445
4749	66002.4804
4750	65997.0952
4751	65991.23261
4752	65988.0343
4753	65981.38411
4754	65978.31613
4755	65975.43596
4756	65971.62734
4757	65969.01753
4758	65965.80603
4759	65961.70806
4760	65957.71119
4761	65955.32939
4762	65948.43432
4763	65946.05705
4764	65941.84563
4765	65938.6321
4766	65932.34962
4767	65928.10693
4768	65925.56695
4769	65920.87743
4770	65918.3352
4771	65913.84122
4772	65913.72996
4773	65911.14182
4774	65906.41502
4775	65903.54769
4776	65900.40243
4777	65895.38869
4778	65888.99213
4779	65887.06366
4780	65883.11809
4781	65880.56206
4782	65872.57786
4783	65870.16049
4784	65865.18479
